Sounding of        	seconds	height	Temp	Pres	Rh	Vel	Dir
2025-07-07 12:00UTC	3597	12868	-76.5	135.4	34	24.1	321
2025-07-07 12:00UTC	3598	12870	-76.4	135.4	34	24.1	321
2025-07-07 12:00UTC	3599	12872	-76.4	135.3	34	24.1	321
2025-07-07 12:00UTC	3600	12874	-76.4	135.3	34	24.2	321
2025-07-07 12:00UTC	3601	12878	-76.4	135.2	34	24.2	321
2025-07-07 12:00UTC	3602	12880	-76.4	135.2	34	24.2	320
2025-07-07 12:00UTC	3603	12883	-76.5	135.1	34	24.3	320
2025-07-07 12:00UTC	3604	12885	-76.5	135.0	34	24.3	320
2025-07-07 12:00UTC	3605	12888	-76.5	135.0	34	24.3	320
2025-07-07 12:00UTC	3606	12889	-76.5	134.9	34	24.4	320
2025-07-07 12:00UTC	3607	12892	-76.5	134.9	34	24.4	320
2025-07-07 12:00UTC	3608	12894	-76.6	134.8	34	24.4	320
2025-07-07 12:00UTC	3609	12897	-76.6	134.8	34	24.4	320
2025-07-07 12:00UTC	3610	12900	-76.6	134.7	34	24.5	320
2025-07-07 12:00UTC	3611	12901	-76.6	134.6	34	24.5	320
2025-07-07 12:00UTC	3612	12904	-76.6	134.6	34	24.5	320
2025-07-07 12:00UTC	3613	12906	-76.7	134.5	34	24.5	320
2025-07-07 12:00UTC	3614	12908	-76.7	134.5	34	24.5	320
2025-07-07 12:00UTC	3615	12911	-76.7	134.4	34	24.6	320
2025-07-07 12:00UTC	3616	12914	-76.7	134.4	34	24.6	320
2025-07-07 12:00UTC	3617	12917	-76.7	134.3	34	24.6	320
2025-07-07 12:00UTC	3618	12920	-76.7	134.2	34	24.6	320
2025-07-07 12:00UTC	3619	12922	-76.7	134.2	34	24.6	320
2025-07-07 12:00UTC	3620	12925	-76.7	134.1	34	24.6	320
2025-07-07 12:00UTC	3621	12926	-76.8	134.1	34	24.6	320
2025-07-07 12:00UTC	3622	12929	-76.8	134.0	34	24.6	320
2025-07-07 12:00UTC	3623	12931	-76.8	133.9	34	24.6	320
2025-07-07 12:00UTC	3624	12934	-76.8	133.9	34	24.6	320
2025-07-07 12:00UTC	3625	12937	-76.8	133.8	34	24.6	320
2025-07-07 12:00UTC	3626	12940	-76.8	133.8	34	24.6	320
2025-07-07 12:00UTC	3627	12941	-76.8	133.7	34	24.6	320
2025-07-07 12:00UTC	3628	12944	-76.8	133.6	34	24.6	320
2025-07-07 12:00UTC	3629	12948	-76.8	133.6	34	24.5	320
2025-07-07 12:00UTC	3630	12951	-76.8	133.5	34	24.5	320
2025-07-07 12:00UTC	3631	12953	-76.8	133.5	34	24.5	320
2025-07-07 12:00UTC	3632	12955	-76.9	133.4	34	24.5	320
2025-07-07 12:00UTC	3633	12958	-76.9	133.3	34	24.5	320
2025-07-07 12:00UTC	3634	12960	-76.8	133.3	34	24.5	320
2025-07-07 12:00UTC	3635	12962	-76.8	133.2	34	24.5	320
2025-07-07 12:00UTC	3636	12965	-76.8	133.2	34	24.5	320
2025-07-07 12:00UTC	3637	12967	-76.8	133.1	34	24.5	320
2025-07-07 12:00UTC	3638	12969	-76.8	133.1	34	24.5	320
2025-07-07 12:00UTC	3639	12971	-76.8	133.0	34	24.5	320
2025-07-07 12:00UTC	3640	12973	-76.8	133.0	34	24.5	320
2025-07-07 12:00UTC	3641	12976	-76.8	132.9	34	24.5	321
2025-07-07 12:00UTC	3642	12979	-76.8	132.9	34	24.5	321
2025-07-07 12:00UTC	3643	12982	-76.8	132.8	34	24.5	321
2025-07-07 12:00UTC	3644	12983	-76.8	132.7	34	24.5	321
2025-07-07 12:00UTC	3645	12986	-76.8	132.7	34	24.5	321
2025-07-07 12:00UTC	3646	12990	-76.8	132.6	34	24.5	321
2025-07-07 12:00UTC	3647	12991	-76.8	132.6	34	24.5	321
2025-07-07 12:00UTC	3648	12994	-76.8	132.5	34	24.5	321
2025-07-07 12:00UTC	3649	12997	-76.9	132.4	34	24.5	321
2025-07-07 12:00UTC	3650	13000	-76.9	132.4	34	24.6	321
2025-07-07 12:00UTC	3651	13003	-76.9	132.3	34	24.6	321
2025-07-07 12:00UTC	3652	13004	-76.9	132.3	34	24.6	322
2025-07-07 12:00UTC	3653	13007	-76.9	132.2	34	24.6	322
2025-07-07 12:00UTC	3654	13010	-76.9	132.1	34	24.6	322
2025-07-07 12:00UTC	3655	13013	-76.9	132.1	34	24.6	322
2025-07-07 12:00UTC	3656	13015	-76.9	132.0	34	24.6	322
2025-07-07 12:00UTC	3657	13016	-76.9	132.0	34	24.7	322
2025-07-07 12:00UTC	3658	13019	-76.9	131.9	34	24.7	322
2025-07-07 12:00UTC	3659	13022	-76.9	131.9	34	24.7	322
2025-07-07 12:00UTC	3660	13024	-76.9	131.8	34	24.7	322
2025-07-07 12:00UTC	3661	13027	-76.9	131.8	34	24.7	323
2025-07-07 12:00UTC	3662	13029	-77.0	131.7	34	24.8	323
2025-07-07 12:00UTC	3663	13030	-77.0	131.6	34	24.8	323
2025-07-07 12:00UTC	3664	13034	-77.0	131.6	34	24.8	323
2025-07-07 12:00UTC	3665	13036	-77.0	131.5	34	24.8	323
2025-07-07 12:00UTC	3666	13038	-77.0	131.5	34	24.8	323
2025-07-07 12:00UTC	3667	13041	-77.0	131.4	34	24.9	323
2025-07-07 12:00UTC	3668	13044	-77.0	131.4	34	24.9	323
2025-07-07 12:00UTC	3669	13046	-77.0	131.3	34	24.9	323
2025-07-07 12:00UTC	3670	13048	-77.0	131.3	34	24.9	323
2025-07-07 12:00UTC	3671	13050	-77.0	131.2	34	24.9	323
2025-07-07 12:00UTC	3672	13053	-77.0	131.2	34	25.0	323
2025-07-07 12:00UTC	3673	13056	-77.1	131.1	34	25.0	323
2025-07-07 12:00UTC	3674	13058	-77.0	131.0	34	25.0	323
2025-07-07 12:00UTC	3675	13060	-77.0	131.0	34	25.0	322
2025-07-07 12:00UTC	3676	13061	-77.0	130.9	34	25.0	322
2025-07-07 12:00UTC	3677	13064	-77.0	130.9	34	25.0	322
2025-07-07 12:00UTC	3678	13067	-77.0	130.8	34	25.0	322
2025-07-07 12:00UTC	3679	13069	-77.0	130.8	34	25.0	322
2025-07-07 12:00UTC	3680	13071	-77.0	130.7	33	25.0	322
2025-07-07 12:00UTC	3681	13073	-77.0	130.7	33	25.0	322
2025-07-07 12:00UTC	3682	13077	-77.0	130.6	33	25.0	321
2025-07-07 12:00UTC	3683	13079	-77.0	130.6	33	25.0	321
2025-07-07 12:00UTC	3684	13082	-77.0	130.5	33	25.0	321
2025-07-07 12:00UTC	3685	13083	-77.0	130.5	33	25.0	321
2025-07-07 12:00UTC	3686	13086	-77.0	130.4	33	25.0	321
2025-07-07 12:00UTC	3687	13088	-77.1	130.3	33	25.0	320
2025-07-07 12:00UTC	3688	13091	-77.1	130.3	33	24.9	320
2025-07-07 12:00UTC	3689	13092	-77.1	130.2	33	24.9	320
2025-07-07 12:00UTC	3690	13095	-77.1	130.2	33	24.9	320
2025-07-07 12:00UTC	3691	13098	-77.1	130.1	33	24.9	320
2025-07-07 12:00UTC	3692	13100	-77.1	130.1	33	24.8	319
2025-07-07 12:00UTC	3693	13101	-77.1	130.0	33	24.8	319
2025-07-07 12:00UTC	3694	13103	-77.1	130.0	33	24.8	319
2025-07-07 12:00UTC	3695	13106	-77.1	129.9	33	24.8	319
2025-07-07 12:00UTC	3696	13108	-77.1	129.9	33	24.7	319
2025-07-07 12:00UTC	3697	13111	-77.1	129.8	33	24.7	318
2025-07-07 12:00UTC	3698	13113	-77.2	129.8	33	24.7	318
2025-07-07 12:00UTC	3699	13116	-77.2	129.7	33	24.7	318
2025-07-07 12:00UTC	3700	13118	-77.2	129.7	33	24.6	318
2025-07-07 12:00UTC	3701	13122	-77.2	129.6	33	24.6	318
2025-07-07 12:00UTC	3702	13122	-77.2	129.6	33	24.6	318
2025-07-07 12:00UTC	3703	13125	-77.2	129.5	33	24.5	318
2025-07-07 12:00UTC	3704	13128	-77.2	129.5	33	24.5	317
2025-07-07 12:00UTC	3705	13130	-77.2	129.4	33	24.5	317
2025-07-07 12:00UTC	3706	13131	-77.2	129.4	33	24.5	317
2025-07-07 12:00UTC	3707	13134	-77.2	129.3	33	24.5	317
2025-07-07 12:00UTC	3708	13136	-77.2	129.3	33	24.5	317
2025-07-07 12:00UTC	3709	13138	-77.2	129.2	33	24.4	317
2025-07-07 12:00UTC	3710	13141	-77.2	129.2	32	24.4	317
2025-07-07 12:00UTC	3711	13144	-77.2	129.1	32	24.4	317
2025-07-07 12:00UTC	3712	13146	-77.2	129.1	32	24.4	317
2025-07-07 12:00UTC	3713	13147	-77.2	129.0	32	24.4	317
2025-07-07 12:00UTC	3714	13150	-77.1	128.9	32	24.4	317
2025-07-07 12:00UTC	3715	13153	-77.1	128.9	32	24.4	316
2025-07-07 12:00UTC	3716	13155	-77.1	128.8	32	24.4	316
2025-07-07 12:00UTC	3717	13157	-77.1	128.8	32	24.4	316
2025-07-07 12:00UTC	3718	13159	-77.1	128.7	32	24.4	316
2025-07-07 12:00UTC	3719	13162	-77.1	128.7	32	24.4	316
2025-07-07 12:00UTC	3720	13163	-77.1	128.6	32	24.4	316
2025-07-07 12:00UTC	3721	13165	-77.1	128.6	32	24.4	316
2025-07-07 12:00UTC	3722	13168	-77.1	128.5	32	24.4	316
2025-07-07 12:00UTC	3723	13170	-77.1	128.5	32	24.5	316
2025-07-07 12:00UTC	3724	13174	-77.1	128.4	32	24.5	316
2025-07-07 12:00UTC	3725	13175	-77.2	128.4	32	24.5	316
2025-07-07 12:00UTC	3726	13177	-77.2	128.3	32	24.5	316
2025-07-07 12:00UTC	3727	13180	-77.2	128.3	32	24.5	315
2025-07-07 12:00UTC	3728	13182	-77.2	128.2	32	24.5	315
2025-07-07 12:00UTC	3729	13185	-77.2	128.2	32	24.5	315
2025-07-07 12:00UTC	3730	13186	-77.2	128.1	32	24.5	315
2025-07-07 12:00UTC	3731	13189	-77.2	128.1	32	24.5	315
2025-07-07 12:00UTC	3732	13192	-77.2	128.0	31	24.5	315
2025-07-07 12:00UTC	3733	13193	-77.2	128.0	31	24.5	315
2025-07-07 12:00UTC	3734	13195	-77.2	127.9	31	24.5	315
2025-07-07 12:00UTC	3735	13198	-77.2	127.9	31	24.6	315
2025-07-07 12:00UTC	3736	13200	-77.2	127.8	31	24.6	315
2025-07-07 12:00UTC	3737	13203	-77.2	127.8	31	24.6	315
2025-07-07 12:00UTC	3738	13205	-77.2	127.7	32	24.6	315
2025-07-07 12:00UTC	3739	13207	-77.3	127.7	32	24.6	315
2025-07-07 12:00UTC	3740	13209	-77.3	127.6	32	24.6	315
2025-07-07 12:00UTC	3741	13211	-77.3	127.6	32	24.6	315
2025-07-07 12:00UTC	3742	13213	-77.3	127.5	32	24.6	315
2025-07-07 12:00UTC	3743	13215	-77.3	127.5	32	24.6	315
2025-07-07 12:00UTC	3744	13219	-77.3	127.4	32	24.6	315
2025-07-07 12:00UTC	3745	13220	-77.3	127.4	32	24.6	315
2025-07-07 12:00UTC	3746	13223	-77.4	127.3	32	24.6	315
2025-07-07 12:00UTC	3747	13225	-77.4	127.3	32	24.5	315
2025-07-07 12:00UTC	3748	13226	-77.4	127.2	32	24.5	315
2025-07-07 12:00UTC	3749	13228	-77.4	127.2	32	24.5	315
2025-07-07 12:00UTC	3750	13231	-77.4	127.2	32	24.5	315
2025-07-07 12:00UTC	3751	13233	-77.5	127.1	32	24.5	315
2025-07-07 12:00UTC	3752	13234	-77.5	127.1	32	24.5	315
2025-07-07 12:00UTC	3753	13237	-77.5	127.0	32	24.4	315
2025-07-07 12:00UTC	3754	13239	-77.5	127.0	32	24.4	315
2025-07-07 12:00UTC	3755	13242	-77.5	126.9	32	24.4	315
2025-07-07 12:00UTC	3756	13244	-77.5	126.9	32	24.4	315
2025-07-07 12:00UTC	3757	13246	-77.5	126.8	32	24.3	315
2025-07-07 12:00UTC	3758	13248	-77.6	126.8	32	24.3	315
2025-07-07 12:00UTC	3759	13250	-77.6	126.7	32	24.3	315
2025-07-07 12:00UTC	3760	13252	-77.6	126.7	32	24.2	315
2025-07-07 12:00UTC	3761	13254	-77.6	126.6	32	24.2	315
2025-07-07 12:00UTC	3762	13257	-77.6	126.6	32	24.1	315
2025-07-07 12:00UTC	3763	13259	-77.6	126.5	32	24.1	315
2025-07-07 12:00UTC	3764	13262	-77.6	126.5	32	24.1	315
2025-07-07 12:00UTC	3765	13264	-77.7	126.4	32	24.0	315
2025-07-07 12:00UTC	3766	13266	-77.7	126.4	32	23.9	315
2025-07-07 12:00UTC	3767	13268	-77.7	126.3	32	23.9	315
2025-07-07 12:00UTC	3768	13270	-77.7	126.3	31	23.8	315
2025-07-07 12:00UTC	3769	13272	-77.7	126.2	31	23.8	315
2025-07-07 12:00UTC	3770	13274	-77.7	126.2	31	23.7	315
2025-07-07 12:00UTC	3771	13276	-77.7	126.1	31	23.7	315
2025-07-07 12:00UTC	3772	13278	-77.7	126.1	31	23.6	315
2025-07-07 12:00UTC	3773	13281	-77.7	126.0	31	23.5	315
2025-07-07 12:00UTC	3774	13283	-77.7	126.0	31	23.5	315
2025-07-07 12:00UTC	3775	13286	-77.7	125.9	31	23.4	315
2025-07-07 12:00UTC	3776	13288	-77.7	125.9	31	23.3	315
2025-07-07 12:00UTC	3777	13289	-77.6	125.8	31	23.3	315
2025-07-07 12:00UTC	3778	13291	-77.6	125.8	31	23.2	315
2025-07-07 12:00UTC	3779	13294	-77.6	125.8	31	23.1	315
2025-07-07 12:00UTC	3780	13297	-77.6	125.7	31	23.0	315
2025-07-07 12:00UTC	3781	13298	-77.6	125.7	31	23.0	315
2025-07-07 12:00UTC	3782	13300	-77.6	125.6	31	22.9	315
2025-07-07 12:00UTC	3783	13301	-77.6	125.6	31	22.8	315
2025-07-07 12:00UTC	3784	13304	-77.6	125.5	31	22.7	315
2025-07-07 12:00UTC	3785	13306	-77.6	125.5	31	22.7	315
2025-07-07 12:00UTC	3786	13308	-77.5	125.4	31	22.6	315
2025-07-07 12:00UTC	3787	13310	-77.5	125.4	31	22.5	315
2025-07-07 12:00UTC	3788	13313	-77.5	125.3	31	22.5	315
2025-07-07 12:00UTC	3789	13316	-77.5	125.3	31	22.4	315
2025-07-07 12:00UTC	3790	13317	-77.5	125.2	31	22.3	315
2025-07-07 12:00UTC	3791	13319	-77.6	125.2	31	22.2	315
2025-07-07 12:00UTC	3792	13321	-77.6	125.2	31	22.2	315
2025-07-07 12:00UTC	3793	13324	-77.6	125.1	31	22.1	315
2025-07-07 12:00UTC	3794	13326	-77.6	125.1	31	22.0	315
2025-07-07 12:00UTC	3795	13327	-77.6	125.0	31	22.0	315
2025-07-07 12:00UTC	3796	13329	-77.6	125.0	31	21.9	315
2025-07-07 12:00UTC	3797	13332	-77.6	124.9	31	21.8	315
2025-07-07 12:00UTC	3798	13333	-77.6	124.9	31	21.7	315
2025-07-07 12:00UTC	3799	13336	-77.6	124.8	31	21.7	315
2025-07-07 12:00UTC	3800	13338	-77.6	124.8	31	21.6	315
2025-07-07 12:00UTC	3801	13340	-77.6	124.7	31	21.5	315
2025-07-07 12:00UTC	3802	13342	-77.6	124.7	31	21.5	315
2025-07-07 12:00UTC	3803	13345	-77.6	124.6	31	21.4	315
2025-07-07 12:00UTC	3804	13347	-77.6	124.6	31	21.3	314
2025-07-07 12:00UTC	3805	13349	-77.6	124.5	31	21.2	314
2025-07-07 12:00UTC	3806	13351	-77.6	124.5	31	21.2	314
2025-07-07 12:00UTC	3807	13354	-77.6	124.5	31	21.1	314
2025-07-07 12:00UTC	3808	13356	-77.6	124.4	31	21.0	314
2025-07-07 12:00UTC	3809	13358	-77.6	124.4	31	21.0	314
2025-07-07 12:00UTC	3810	13359	-77.6	124.3	31	20.9	314
2025-07-07 12:00UTC	3811	13362	-77.7	124.3	31	20.8	314
2025-07-07 12:00UTC	3812	13365	-77.7	124.2	31	20.8	314
2025-07-07 12:00UTC	3813	13367	-77.7	124.2	31	20.7	314
2025-07-07 12:00UTC	3814	13368	-77.7	124.1	31	20.6	314
2025-07-07 12:00UTC	3815	13371	-77.7	124.1	31	20.6	314
2025-07-07 12:00UTC	3816	13373	-77.7	124.0	31	20.5	315
2025-07-07 12:00UTC	3817	13375	-77.7	124.0	31	20.4	315
2025-07-07 12:00UTC	3818	13377	-77.7	123.9	31	20.4	315
2025-07-07 12:00UTC	3819	13379	-77.7	123.9	31	20.3	315
2025-07-07 12:00UTC	3820	13382	-77.7	123.8	31	20.3	315
2025-07-07 12:00UTC	3821	13385	-77.7	123.8	31	20.2	315
2025-07-07 12:00UTC	3822	13386	-77.7	123.7	31	20.2	315
2025-07-07 12:00UTC	3823	13388	-77.7	123.7	31	20.1	315
2025-07-07 12:00UTC	3824	13392	-77.7	123.6	31	20.1	315
2025-07-07 12:00UTC	3825	13394	-77.7	123.6	31	20.0	315
2025-07-07 12:00UTC	3826	13396	-77.7	123.5	31	20.0	315
2025-07-07 12:00UTC	3827	13397	-77.8	123.5	31	19.9	315
2025-07-07 12:00UTC	3828	13400	-77.8	123.4	31	19.9	315
2025-07-07 12:00UTC	3829	13402	-77.8	123.4	31	19.9	316
2025-07-07 12:00UTC	3830	13404	-77.8	123.3	31	19.8	316
2025-07-07 12:00UTC	3831	13408	-77.8	123.3	31	19.8	316
2025-07-07 12:00UTC	3832	13409	-77.8	123.3	31	19.8	316
2025-07-07 12:00UTC	3833	13411	-77.8	123.2	31	19.8	316
2025-07-07 12:00UTC	3834	13413	-77.8	123.2	31	19.7	316
2025-07-07 12:00UTC	3835	13415	-77.8	123.1	31	19.7	316
2025-07-07 12:00UTC	3836	13417	-77.8	123.1	31	19.7	316
2025-07-07 12:00UTC	3837	13420	-77.8	123.0	31	19.7	316
2025-07-07 12:00UTC	3838	13422	-77.8	123.0	31	19.7	316
2025-07-07 12:00UTC	3839	13424	-77.8	122.9	31	19.6	317
2025-07-07 12:00UTC	3840	13427	-77.8	122.9	31	19.6	317
2025-07-07 12:00UTC	3841	13428	-77.8	122.8	31	19.6	317
2025-07-07 12:00UTC	3842	13431	-77.8	122.8	31	19.6	317
2025-07-07 12:00UTC	3843	13433	-77.8	122.7	31	19.6	317
2025-07-07 12:00UTC	3844	13436	-77.8	122.7	31	19.5	317
2025-07-07 12:00UTC	3845	13437	-77.8	122.6	31	19.5	317
2025-07-07 12:00UTC	3846	13439	-77.8	122.6	31	19.5	317
2025-07-07 12:00UTC	3847	13442	-77.9	122.5	31	19.5	317
2025-07-07 12:00UTC	3848	13444	-77.9	122.5	31	19.4	317
2025-07-07 12:00UTC	3849	13445	-77.9	122.4	31	19.4	318
2025-07-07 12:00UTC	3850	13449	-77.9	122.4	31	19.4	318
2025-07-07 12:00UTC	3851	13452	-77.9	122.3	31	19.3	318
2025-07-07 12:00UTC	3852	13454	-77.9	122.3	31	19.3	318
2025-07-07 12:00UTC	3853	13455	-77.8	122.2	31	19.3	318
2025-07-07 12:00UTC	3854	13458	-77.8	122.2	31	19.2	318
2025-07-07 12:00UTC	3855	13461	-77.8	122.1	31	19.2	318
2025-07-07 12:00UTC	3856	13463	-77.8	122.1	31	19.1	318
2025-07-07 12:00UTC	3857	13465	-77.8	122.0	31	19.1	318
2025-07-07 12:00UTC	3858	13468	-77.8	122.0	31	19.0	318
2025-07-07 12:00UTC	3859	13471	-77.8	121.9	31	19.0	318
2025-07-07 12:00UTC	3860	13472	-77.8	121.9	31	18.9	318
2025-07-07 12:00UTC	3861	13475	-77.8	121.8	31	18.9	318
2025-07-07 12:00UTC	3862	13479	-77.8	121.8	31	18.9	318
2025-07-07 12:00UTC	3863	13481	-77.7	121.7	31	18.8	318
2025-07-07 12:00UTC	3864	13483	-77.7	121.7	31	18.8	318
2025-07-07 12:00UTC	3865	13486	-77.7	121.6	31	18.7	318
2025-07-07 12:00UTC	3866	13487	-77.7	121.6	31	18.7	318
2025-07-07 12:00UTC	3867	13490	-77.7	121.5	31	18.6	318
2025-07-07 12:00UTC	3868	13493	-77.7	121.5	31	18.6	317
2025-07-07 12:00UTC	3869	13495	-77.7	121.4	31	18.6	317
2025-07-07 12:00UTC	3870	13498	-77.7	121.3	31	18.5	317
2025-07-07 12:00UTC	3871	13501	-77.7	121.3	31	18.5	317
2025-07-07 12:00UTC	3872	13503	-77.7	121.2	31	18.5	317
2025-07-07 12:00UTC	3873	13506	-77.7	121.2	31	18.5	317
2025-07-07 12:00UTC	3874	13508	-77.6	121.1	31	18.5	317
2025-07-07 12:00UTC	3875	13511	-77.6	121.1	31	18.4	317
2025-07-07 12:00UTC	3876	13513	-77.6	121.0	31	18.4	317
2025-07-07 12:00UTC	3877	13515	-77.5	121.0	31	18.4	317
2025-07-07 12:00UTC	3878	13520	-77.5	120.9	31	18.5	317
2025-07-07 12:00UTC	3879	13522	-77.6	120.8	31	18.5	317
2025-07-07 12:00UTC	3880	13524	-77.6	120.8	31	18.5	317
2025-07-07 12:00UTC	3881	13528	-77.6	120.7	31	18.5	317
2025-07-07 12:00UTC	3882	13530	-77.6	120.7	31	18.5	317
2025-07-07 12:00UTC	3883	13532	-77.6	120.6	31	18.5	317
2025-07-07 12:00UTC	3884	13534	-77.7	120.6	31	18.6	317
2025-07-07 12:00UTC	3885	13537	-77.7	120.5	31	18.6	317
2025-07-07 12:00UTC	3886	13540	-77.7	120.5	31	18.6	317
2025-07-07 12:00UTC	3887	13542	-77.7	120.4	31	18.7	317
2025-07-07 12:00UTC	3888	13544	-77.7	120.4	32	18.7	317
2025-07-07 12:00UTC	3889	13547	-77.7	120.3	32	18.8	317
2025-07-07 12:00UTC	3890	13549	-77.7	120.3	32	18.8	317
2025-07-07 12:00UTC	3891	13552	-77.8	120.2	32	18.9	317
2025-07-07 12:00UTC	3892	13556	-77.8	120.1	32	18.9	317
2025-07-07 12:00UTC	3893	13558	-77.8	120.1	32	19.0	317
2025-07-07 12:00UTC	3894	13561	-77.8	120.0	32	19.0	317
2025-07-07 12:00UTC	3895	13565	-77.8	119.9	32	19.1	317
2025-07-07 12:00UTC	3896	13567	-77.9	119.9	32	19.1	317
2025-07-07 12:00UTC	3897	13570	-77.9	119.8	32	19.2	317
2025-07-07 12:00UTC	3898	13573	-77.9	119.8	32	19.3	317
2025-07-07 12:00UTC	3899	13576	-77.9	119.7	32	19.3	317
2025-07-07 12:00UTC	3900	13578	-77.9	119.7	32	19.4	317
2025-07-07 12:00UTC	3901	13582	-77.9	119.6	32	19.5	317
2025-07-07 12:00UTC	3902	13584	-77.9	119.5	32	19.5	317
2025-07-07 12:00UTC	3903	13587	-77.9	119.5	32	19.6	317
2025-07-07 12:00UTC	3904	13590	-77.9	119.4	32	19.6	317
2025-07-07 12:00UTC	3905	13593	-77.9	119.4	32	19.7	317
2025-07-07 12:00UTC	3906	13596	-77.8	119.3	32	19.8	317
2025-07-07 12:00UTC	3907	13598	-77.8	119.2	32	19.8	317
2025-07-07 12:00UTC	3908	13601	-77.8	119.2	32	19.9	317
2025-07-07 12:00UTC	3909	13604	-77.8	119.1	32	19.9	317
2025-07-07 12:00UTC	3910	13606	-77.8	119.1	32	20.0	317
2025-07-07 12:00UTC	3911	13609	-77.9	119.0	32	20.1	317
2025-07-07 12:00UTC	3912	13613	-77.9	118.9	32	20.1	317
2025-07-07 12:00UTC	3913	13616	-77.9	118.9	32	20.2	317
2025-07-07 12:00UTC	3914	13617	-77.9	118.8	32	20.2	317
2025-07-07 12:00UTC	3915	13620	-77.9	118.8	32	20.3	317
2025-07-07 12:00UTC	3916	13624	-77.9	118.7	32	20.3	317
2025-07-07 12:00UTC	3917	13627	-77.9	118.6	32	20.4	317
2025-07-07 12:00UTC	3918	13630	-77.9	118.6	32	20.4	317
2025-07-07 12:00UTC	3919	13633	-77.9	118.5	32	20.5	317
2025-07-07 12:00UTC	3920	13635	-78.0	118.5	32	20.5	316
2025-07-07 12:00UTC	3921	13638	-78.0	118.4	32	20.6	316
2025-07-07 12:00UTC	3922	13641	-78.0	118.4	33	20.6	316
2025-07-07 12:00UTC	3923	13644	-78.0	118.3	33	20.7	316
2025-07-07 12:00UTC	3924	13645	-78.1	118.2	33	20.7	316
2025-07-07 12:00UTC	3925	13650	-78.1	118.2	33	20.7	316
2025-07-07 12:00UTC	3926	13653	-78.1	118.1	33	20.8	316
2025-07-07 12:00UTC	3927	13656	-78.1	118.0	33	20.8	316
2025-07-07 12:00UTC	3928	13659	-78.2	118.0	33	20.9	316
2025-07-07 12:00UTC	3929	13661	-78.2	117.9	33	20.9	316
2025-07-07 12:00UTC	3930	13665	-78.2	117.9	33	20.9	316
2025-07-07 12:00UTC	3931	13668	-78.2	117.8	33	21.0	316
2025-07-07 12:00UTC	3932	13671	-78.2	117.7	33	21.0	316
2025-07-07 12:00UTC	3933	13674	-78.2	117.7	33	21.1	316
2025-07-07 12:00UTC	3934	13676	-78.3	117.6	33	21.1	316
2025-07-07 12:00UTC	3935	13679	-78.3	117.6	33	21.1	316
2025-07-07 12:00UTC	3936	13684	-78.3	117.5	33	21.2	316
2025-07-07 12:00UTC	3937	13686	-78.3	117.4	33	21.2	316
2025-07-07 12:00UTC	3938	13689	-78.4	117.4	33	21.3	316
2025-07-07 12:00UTC	3939	13692	-78.4	117.3	33	21.3	316
2025-07-07 12:00UTC	3940	13696	-78.4	117.2	34	21.3	316
2025-07-07 12:00UTC	3941	13699	-78.4	117.2	34	21.4	316
2025-07-07 12:00UTC	3942	13702	-78.5	117.1	34	21.4	316
2025-07-07 12:00UTC	3943	13705	-78.5	117.0	34	21.5	316
2025-07-07 12:00UTC	3944	13708	-78.5	117.0	34	21.5	316
2025-07-07 12:00UTC	3945	13711	-78.5	116.9	34	21.6	316
2025-07-07 12:00UTC	3946	13714	-78.6	116.8	34	21.6	316
2025-07-07 12:00UTC	3947	13717	-78.6	116.8	34	21.6	316
2025-07-07 12:00UTC	3948	13720	-78.6	116.7	34	21.7	316
2025-07-07 12:00UTC	3949	13722	-78.6	116.7	34	21.7	316
2025-07-07 12:00UTC	3950	13726	-78.7	116.6	34	21.8	316
2025-07-07 12:00UTC	3951	13729	-78.7	116.5	34	21.8	316
2025-07-07 12:00UTC	3952	13732	-78.7	116.5	34	21.9	316
2025-07-07 12:00UTC	3953	13736	-78.7	116.4	34	21.9	316
2025-07-07 12:00UTC	3954	13739	-78.8	116.3	35	22.0	316
2025-07-07 12:00UTC	3955	13741	-78.8	116.3	35	22.0	316
2025-07-07 12:00UTC	3956	13744	-78.8	116.2	35	22.1	316
2025-07-07 12:00UTC	3957	13747	-78.8	116.2	35	22.1	316
2025-07-07 12:00UTC	3958	13750	-78.9	116.1	35	22.1	316
2025-07-07 12:00UTC	3959	13753	-78.9	116.1	35	22.2	316
2025-07-07 12:00UTC	3960	13756	-78.9	116.0	35	22.2	316
2025-07-07 12:00UTC	3961	13758	-78.9	115.9	35	22.3	316
2025-07-07 12:00UTC	3962	13762	-78.9	115.9	35	22.3	316
2025-07-07 12:00UTC	3963	13765	-79.0	115.8	35	22.4	316
2025-07-07 12:00UTC	3964	13768	-79.0	115.7	35	22.4	316
2025-07-07 12:00UTC	3965	13771	-79.0	115.7	35	22.5	316
2025-07-07 12:00UTC	3966	13775	-79.0	115.6	35	22.5	316
2025-07-07 12:00UTC	3967	13778	-79.0	115.5	35	22.5	316
2025-07-07 12:00UTC	3968	13781	-79.0	115.5	35	22.6	316
2025-07-07 12:00UTC	3969	13784	-79.0	115.4	35	22.6	317
2025-07-07 12:00UTC	3970	13787	-79.1	115.4	35	22.7	317
2025-07-07 12:00UTC	3971	13791	-79.1	115.3	36	22.7	317
2025-07-07 12:00UTC	3972	13792	-79.1	115.2	36	22.7	317
2025-07-07 12:00UTC	3973	13795	-79.1	115.2	36	22.8	317
